c0 c100 d0 d0 o0
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c94 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c96 c5 d0 d0 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c96 c5 d0 d0 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c15 d0 d1 o1
c98 c16 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c98 c15 d0 d1 o1
c98 c5 d0 d1 o1
c98 c15 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c15 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c14 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c14 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c83 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c68 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c53 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c55 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c40 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c25 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c10 c5 d0 d1 o1
c53 c5 d0 d1 o1
